"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"Gabriel zu Vorwürfen gegen Weil: „Hätte mich exakt genauso verhalten“",0.00277777777777778,0.00277777777777778,0.00555555555555556,0.00555555555555556,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.258333333333333,0.00555555555555556,0.00833333333333333,0.00277777777777778,0.00277777777777778,0.00555555555555556,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.0111111111111111,0.00277777777777778,0.00277777777777778,0.00833333333333333,0.00277777777777778,0.00277777777777778,0.00555555555555556,0.533333333333333,0.00555555555555556,0.00277777777777778,0.00277777777777778,0.0222222222222222,0.00833333333333333,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00833333333333333,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00833333333333333,0.00277777777777778,0.00277777777777778,0.00555555555555556,0.00277777777777778
"Umstrittene Äußerung: ""Die FDP ist unwählbar geworden"" - Empörung nach Lindners Krim-These",0.00704225352112676,0.00234741784037559,0.00469483568075117,0.00469483568075117,0.00704225352112676,0.00469483568075117,0.00704225352112676,0.00234741784037559,0.00234741784037559,0.00234741784037559,0.00469483568075117,0.00234741784037559,0.00938967136150235,0.0140845070422535,0.00469483568075117,0.00234741784037559,0.00234741784037559,0.00234741784037559,0.0117370892018779,0.00938967136150235,0.00234741784037559,0.0211267605633803,0.00469483568075117,0.00234741784037559,0.321596244131455,0.00938967136150235,0.00469483568075117,0.0187793427230047,0.00469483568075117,0.00234741784037559,0.00938967136150235,0.258215962441315,0.00469483568075117,0.00234741784037559,0.00469483568075117,0.00469483568075117,0.145539906103286,0.0117370892018779,0.00234741784037559,0.00704225352112676,0.00469483568075117,0.00704225352112676,0.00234741784037559,0.00469483568075117,0.00234741784037559,0.0140845070422535,0.00234741784037559,0.00234741784037559,0.00234741784037559,0.00704225352112676
"Niedersachsen: Neuwahl findet am 15. Oktober statt",0.00333333333333333,0.00333333333333333,0.00333333333333333,0.00666666666666667,0.00333333333333333,0.00666666666666667,0.00333333333333333,0.0133333333333333,0.00333333333333333,0.00333333333333333,0.00333333333333333,0.00666666666666667,0.0133333333333333,0.01,0.00333333333333333,0.00333333333333333,0.00333333333333333,0.00333333333333333,0.00333333333333333,0.00333333333333333,0.00333333333333333,0.0166666666666667,0.00333333333333333,0.00333333333333333,0.00333333333333333,0.00333333333333333,0.00333333333333333,0.56,0.00333333333333333,0.00666666666666667,0.00333333333333333,0.19,0.00333333333333333,0.00333333333333333,0.00333333333333333,0.00666666666666667,0.0133333333333333,0.00333333333333333,0.00333333333333333,0.00666666666666667,0.01,0.00666666666666667,0.00666666666666667,0.00333333333333333,0.00666666666666667,0.00333333333333333,0.00333333333333333,0.00333333333333333,0.00666666666666667,0.00333333333333333
"Abstimmung mit Volkswagen: Clearing gegen Klagen",0.00617283950617284,0.0123456790123457,0.0123456790123457,0.00617283950617284,0.0123456790123457,0.0123456790123457,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.0617283950617284,0.00617283950617284,0.00617283950617284,0.0123456790123457,0.0123456790123457,0.00617283950617284,0.0123456790123457,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.0185185185185185,0.0123456790123457,0.00617283950617284,0.037037037037037,0.382716049382716,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.0493827160493827,0.00617283950617284,0.0123456790123457,0.0123456790123457,0.0185185185185185,0.00617283950617284,0.0185185185185185,0.00617283950617284,0.037037037037037,0.0185185185185185,0.0123456790123457,0.00617283950617284,0.0185185185185185,0.00617283950617284,0.00617283950617284,0.0123456790123457,0.0246913580246914,0.00617283950617284,0.00617283950617284
"SPD-Generalsekretär: JETZT LIVE - Hubertus Heil zur Regierungskrise in Niedersachsen - WELT",0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0126582278481013,0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0126582278481013,0.0253164556962025,0.0126582278481013,0.0253164556962025,0.0379746835443038,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.126582278481013,0.0253164556962025,0.0126582278481013,0.0253164556962025,0.0253164556962025,0.0379746835443038,0.0126582278481013,0.0632911392405063,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0379746835443038,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013
"Mehr Frauen kandidieren im Südwesten zur Bundestagswahl",0.00763358778625954,0.00763358778625954,0.0763358778625954,0.122137404580153,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.0229007633587786,0.00763358778625954,0.0152671755725191,0.0152671755725191,0.0152671755725191,0.0152671755725191,0.00763358778625954,0.00763358778625954,0.0152671755725191,0.0152671755725191,0.0152671755725191,0.00763358778625954,0.137404580152672,0.00763358778625954,0.00763358778625954,0.0152671755725191,0.00763358778625954,0.00763358778625954,0.0534351145038168,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.0229007633587786,0.0534351145038168,0.0229007633587786,0.00763358778625954,0.0152671755725191,0.0458015267175573,0.0152671755725191,0.00763358778625954,0.0458015267175573,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.00763358778625954,0.0152671755725191,0.00763358778625954,0.00763358778625954,0.0152671755725191
"Eilmeldung: Landtag in Niedersachsen soll am 15. Oktober neu gewählt werden | tagesschau.de",0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0238095238095238,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0238095238095238,0.0119047619047619,0.0238095238095238,0.0119047619047619,0.0119047619047619,0.0238095238095238,0.285714285714286,0.0119047619047619,0.0238095238095238,0.0119047619047619,0.0357142857142857,0.0357142857142857,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0119047619047619,0.0238095238095238,0.0119047619047619,0.0238095238095238,0.0119047619047619
"Pazifikinsel Guam: Nordkorea erwägt Angriff auf US-Außengebiet",0.00219298245614035,0.00219298245614035,0.00657894736842105,0.0131578947368421,0.0043859649122807,0.00657894736842105,0.00657894736842105,0.00219298245614035,0.00219298245614035,0.00219298245614035,0.0043859649122807,0.765350877192982,0.00219298245614035,0.00219298245614035,0.0043859649122807,0.00657894736842105,0.00657894736842105,0.00657894736842105,0.00219298245614035,0.0087719298245614,0.0131578947368421,0.0087719298245614,0.00219298245614035,0.00219298245614035,0.00657894736842105,0.00219298245614035,0.00219298245614035,0.0087719298245614,0.00657894736842105,0.00219298245614035,0.0087719298245614,0.0109649122807018,0.00657894736842105,0.00219298245614035,0.00219298245614035,0.00219298245614035,0.00219298245614035,0.00657894736842105,0.00657894736842105,0.00219298245614035,0.00657894736842105,0.00219298245614035,0.00219298245614035,0.00219298245614035,0.0043859649122807,0.00219298245614035,0.00219298245614035,0.0043859649122807,0.0043859649122807,0.00657894736842105
"Auf Wahlkampftour mit SPD-Chef Martin Schulz: Wenn nichts gelingen will",0.00294117647058824,0.00588235294117647,0.00294117647058824,0.0176470588235294,0.00588235294117647,0.00294117647058824,0.00294117647058824,0.00294117647058824,0.00294117647058824,0.00588235294117647,0.00882352941176471,0.432352941176471,0.0117647058823529,0.0235294117647059,0.0117647058823529,0.00882352941176471,0.00294117647058824,0.00294117647058824,0.00588235294117647,0.00588235294117647,0.0176470588235294,0.00588235294117647,0.0147058823529412,0.00294117647058824,0.00294117647058824,0.00294117647058824,0.00294117647058824,0.0323529411764706,0.0147058823529412,0.00294117647058824,0.0147058823529412,0.05,0.00294117647058824,0.00294117647058824,0.1,0.0235294117647059,0.05,0.00294117647058824,0.00588235294117647,0.00882352941176471,0.00294117647058824,0.00588235294117647,0.0117647058823529,0.00882352941176471,0.00294117647058824,0.0117647058823529,0.0117647058823529,0.00588235294117647,0.00588235294117647,0.00294117647058824
"News des Tages: Nach Unfall auf der A3: wertvolles Pferd eingeschläfert",0.000586510263929619,0.000586510263929619,0.00117302052785924,0.00117302052785924,0.000586510263929619,0.000586510263929619,0.00117302052785924,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.00234604105571848,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.00117302052785924,0.000586510263929619,0.961290322580645,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.00117302052785924,0.000586510263929619,0.00117302052785924,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.00117302052785924,0.00469208211143695,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619,0.000586510263929619
"Bundesregierung widerspricht Lindner zur Krim",0.00223713646532438,0.00223713646532438,0.00447427293064877,0.00223713646532438,0.00223713646532438,0.00223713646532438,0.00223713646532438,0.00223713646532438,0.00223713646532438,0.00223713646532438,0.00223713646532438,0.328859060402685,0.00223713646532438,0.00447427293064877,0.00447427293064877,0.00223713646532438,0.00447427293064877,0.00223713646532438,0.00447427293064877,0.00223713646532438,0.00894854586129754,0.00671140939597315,0.00223713646532438,0.00447427293064877,0.172259507829978,0.00223713646532438,0.00447427293064877,0.246085011185682,0.00223713646532438,0.00223713646532438,0.00223713646532438,0.0738255033557047,0.00223713646532438,0.00223713646532438,0.00671140939597315,0.00223713646532438,0.0313199105145414,0.00447427293064877,0.00223713646532438,0.0111856823266219,0.00223713646532438,0.00447427293064877,0.00223713646532438,0.00223713646532438,0.00447427293064877,0.00223713646532438,0.00223713646532438,0.00223713646532438,0.00223713646532438,0.00223713646532438
"Vetternwirtschaft in Griechenland",0.00126582278481013,0.00632911392405063,0.00126582278481013,0.00379746835443038,0.00253164556962025,0.00253164556962025,0.00126582278481013,0.00379746835443038,0.00253164556962025,0.00506329113924051,0.00253164556962025,0.20379746835443,0.00632911392405063,0.00126582278481013,0.00379746835443038,0.00379746835443038,0.00253164556962025,0.00253164556962025,0.00506329113924051,0.0151898734177215,0.020253164556962,0.00759493670886076,0.00126582278481013,0.00506329113924051,0.00632911392405063,0.0151898734177215,0.00126582278481013,0.00379746835443038,0.00126582278481013,0.00253164556962025,0.0139240506329114,0.137974683544304,0.010126582278481,0.00126582278481013,0.0189873417721519,0.010126582278481,0.00253164556962025,0.00253164556962025,0.00253164556962025,0.010126582278481,0.00379746835443038,0.417721518987342,0.00126582278481013,0.00253164556962025,0.00126582278481013,0.00253164556962025,0.00379746835443038,0.00126582278481013,0.00126582278481013,0.0126582278481013
"Migrationspolitik: Mehr als 21.000 Flüchtlinge in Kombi-Kursen",0.00129032258064516,0.00129032258064516,0.00258064516129032,0.00129032258064516,0.00129032258064516,0.00129032258064516,0.00258064516129032,0.00129032258064516,0.00258064516129032,0.00258064516129032,0.00129032258064516,0.241290322580645,0.00129032258064516,0.00774193548387097,0.00129032258064516,0.00258064516129032,0.0683870967741936,0.00129032258064516,0.00258064516129032,0.00516129032258065,0.00258064516129032,0.0141935483870968,0.00387096774193548,0.00387096774193548,0.00129032258064516,0.00129032258064516,0.00258064516129032,0.00387096774193548,0.00387096774193548,0.00129032258064516,0.00387096774193548,0.223225806451613,0.0141935483870968,0.00129032258064516,0.0658064516129032,0.00258064516129032,0.00516129032258065,0.00129032258064516,0.00258064516129032,0.00258064516129032,0.00129032258064516,0.241290322580645,0.00129032258064516,0.00129032258064516,0.00258064516129032,0.0141935483870968,0.0193548387096774,0.00258064516129032,0.00258064516129032,0.00129032258064516
"Bundestagswahl im News-Ticker: 49 Prozent der Deutschen wollen CDU/CSU-Regierung - FOCUS Online",0.00344827586206897,0.00344827586206897,0.00344827586206897,0.662068965517241,0.00344827586206897,0.00344827586206897,0.0103448275862069,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.0103448275862069,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.00689655172413793,0.00689655172413793,0.00344827586206897,0.00344827586206897,0.0310344827586207,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.0379310344827586,0.00689655172413793,0.00344827586206897,0.0137931034482759,0.0103448275862069,0.00689655172413793,0.00344827586206897,0.0413793103448276,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.0103448275862069,0.00344827586206897,0.00344827586206897,0.00689655172413793,0.00344827586206897,0.00689655172413793,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.0137931034482759
"Niedersachsen in der Krise: Elke Twesten feiert Premiere in der CDU - SPIEGEL ONLINE",0.00195694716242661,0.00782778864970646,0.00782778864970646,0.0195694716242661,0.00391389432485323,0.00195694716242661,0.00195694716242661,0.00195694716242661,0.00391389432485323,0.00195694716242661,0.00195694716242661,0.00391389432485323,0.00782778864970646,0.00978473581213307,0.00195694716242661,0.00195694716242661,0.0136986301369863,0.00195694716242661,0.00195694716242661,0.00195694716242661,0.00195694716242661,0.00978473581213307,0.00195694716242661,0.00978473581213307,0.00391389432485323,0.00587084148727984,0.00195694716242661,0.391389432485323,0.00782778864970646,0.00195694716242661,0.00195694716242661,0.256360078277886,0.0136986301369863,0.00195694716242661,0.0391389432485323,0.00195694716242661,0.0802348336594912,0.00587084148727984,0.00587084148727984,0.025440313111546,0.00195694716242661,0.00195694716242661,0.00195694716242661,0.00195694716242661,0.00195694716242661,0.00195694716242661,0.00195694716242661,0.00195694716242661,0.00391389432485323,0.0117416829745597
